0.759375,tensor(3.2787, dtype=torch.float64, grad_fn=<AddBackward0>)
0.753125,tensor(3.2662, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7500000000000001,tensor(3.2208, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7124999999999999,tensor(3.2885, dtype=torch.float64, grad_fn=<AddBackward0>)
0.709375,tensor(3.3187, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7406250000000001,tensor(3.2746, dtype=torch.float64, grad_fn=<AddBackward0>)
0.734375,tensor(3.2988, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7000000000000001,tensor(3.3202, dtype=torch.float64, grad_fn=<AddBackward0>)
0.69375,tensor(3.3453, dtype=torch.float64, grad_fn=<AddBackward0>)
0.73125,tensor(3.3502, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7656250000000001,tensor(3.3162, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7687499999999998,tensor(3.2937, dtype=torch.float64, grad_fn=<AddBackward0>)
0.75,tensor(3.2887, dtype=torch.float64, grad_fn=<AddBackward0>)
0.74375,tensor(3.2998, dtype=torch.float64, grad_fn=<AddBackward0>)
0.721875,tensor(3.3320, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7312500000000001,tensor(3.3246, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7499999999999999,tensor(3.2783, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7437500000000001,tensor(3.2983, dtype=torch.float64, grad_fn=<AddBackward0>)
0.721875,tensor(3.3649, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7281249999999999,tensor(3.3507, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7625000000000001,tensor(3.2489, dtype=torch.float64, grad_fn=<AddBackward0>)
0.76875,tensor(3.2409, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7875,tensor(3.2630, dtype=torch.float64, grad_fn=<AddBackward0>)
0.765625,tensor(3.2175, dtype=torch.float64, grad_fn=<AddBackward0>)
0.734375,tensor(3.2395, dtype=torch.float64, grad_fn=<AddBackward0>)
0.753125,tensor(3.2428, dtype=torch.float64, grad_fn=<AddBackward0>)
0.74375,tensor(3.2362, dtype=torch.float64, grad_fn=<AddBackward0>)
0.765625,tensor(3.2926, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7812500000000001,tensor(3.2782, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7749999999999999,tensor(3.2612, dtype=torch.float64, grad_fn=<AddBackward0>)
0.821875,tensor(3.2690, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7781249999999998,tensor(3.2639, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7218750000000002,tensor(3.3183, dtype=torch.float64, grad_fn=<AddBackward0>)
0.76875,tensor(3.3188, dtype=torch.float64, grad_fn=<AddBackward0>)
0.79375,tensor(3.2543, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7843749999999999,tensor(3.2215, dtype=torch.float64, grad_fn=<AddBackward0>)
0.74375,tensor(3.2904, dtype=torch.float64, grad_fn=<AddBackward0>)
0.740625,tensor(3.3175, dtype=torch.float64, grad_fn=<AddBackward0>)
0.78125,tensor(3.2611, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7874999999999999,tensor(3.2629, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7875000000000001,tensor(3.2856, dtype=torch.float64, grad_fn=<AddBackward0>)
0.771875,tensor(3.2892, dtype=torch.float64, grad_fn=<AddBackward0>)
0.740625,tensor(3.2832, dtype=torch.float64, grad_fn=<AddBackward0>)
0.746875,tensor(3.3218, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7343750000000001,tensor(3.3854, dtype=torch.float64, grad_fn=<AddBackward0>)
0.6968750000000001,tensor(3.3564, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7156250000000001,tensor(3.2901, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7749999999999999,tensor(3.2383, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7718750000000001,tensor(3.2434, dtype=torch.float64, grad_fn=<AddBackward0>)
0.753125,tensor(3.3216, dtype=torch.float64, grad_fn=<AddBackward0>)
0.790625,tensor(3.2852, dtype=torch.float64, grad_fn=<AddBackward0>)
0.771875,tensor(3.2891, dtype=torch.float64, grad_fn=<AddBackward0>)
0.76875,tensor(3.2976, dtype=torch.float64, grad_fn=<AddBackward0>)
0.765625,tensor(3.2406, dtype=torch.float64, grad_fn=<AddBackward0>)
0.75625,tensor(3.2636, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7656250000000001,tensor(3.3068, dtype=torch.float64, grad_fn=<AddBackward0>)
0.721875,tensor(3.3212, dtype=torch.float64, grad_fn=<AddBackward0>)
0.703125,tensor(3.2750, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7531249999999999,tensor(3.2367, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7843749999999999,tensor(3.3019, dtype=torch.float64, grad_fn=<AddBackward0>)
0.771875,tensor(3.3223, dtype=torch.float64, grad_fn=<AddBackward0>)
0.76875,tensor(3.2779, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7781250000000001,tensor(3.2691, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7468750000000002,tensor(3.3114, dtype=torch.float64, grad_fn=<AddBackward0>)
0.746875,tensor(3.3187, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7625,tensor(3.2709, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7406250000000001,tensor(3.2765, dtype=torch.float64, grad_fn=<AddBackward0>)
0.759375,tensor(3.2886, dtype=torch.float64, grad_fn=<AddBackward0>)
0.78125,tensor(3.2945, dtype=torch.float64, grad_fn=<AddBackward0>)
0.76875,tensor(3.2527, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7593749999999999,tensor(3.2502, dtype=torch.float64, grad_fn=<AddBackward0>)
0.78125,tensor(3.1909, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7843749999999999,tensor(3.2095, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7718750000000001,tensor(3.2720, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7687499999999999,tensor(3.2698, dtype=torch.float64, grad_fn=<AddBackward0>)
0.778125,tensor(3.2834, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7812499999999999,tensor(3.2739, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7593749999999999,tensor(3.2848, dtype=torch.float64, grad_fn=<AddBackward0>)
0.778125,tensor(3.2542, dtype=torch.float64, grad_fn=<AddBackward0>)
0.775,tensor(3.2372, dtype=torch.float64, grad_fn=<AddBackward0>)
0.759375,tensor(3.2470, dtype=torch.float64, grad_fn=<AddBackward0>)
0.765625,tensor(3.3032, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7625,tensor(3.3300, dtype=torch.float64, grad_fn=<AddBackward0>)
0.771875,tensor(3.3165, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7750000000000001,tensor(3.2976, dtype=torch.float64, grad_fn=<AddBackward0>)
0.79375,tensor(3.2518, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7875,tensor(3.2514, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7656250000000001,tensor(3.2578, dtype=torch.float64, grad_fn=<AddBackward0>)
0.76875,tensor(3.2459, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7593750000000001,tensor(3.2989, dtype=torch.float64, grad_fn=<AddBackward0>)
0.76875,tensor(3.3026, dtype=torch.float64, grad_fn=<AddBackward0>)
0.771875,tensor(3.2824, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7406250000000001,tensor(3.3286, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7406250000000001,tensor(3.3265, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7781249999999998,tensor(3.2712, dtype=torch.float64, grad_fn=<AddBackward0>)
0.74375,tensor(3.2890, dtype=torch.float64, grad_fn=<AddBackward0>)
0.746875,tensor(3.3061, dtype=torch.float64, grad_fn=<AddBackward0>)
0.75,tensor(3.3239, dtype=torch.float64, grad_fn=<AddBackward0>)
0.725,tensor(3.3056, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7625000000000001,tensor(3.2447, dtype=torch.float64, grad_fn=<AddBackward0>)
0.740625,tensor(3.2740, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7406250000000001,tensor(3.2897, dtype=torch.float64, grad_fn=<AddBackward0>)
0.775,tensor(3.2639, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7531249999999999,tensor(3.2305, dtype=torch.float64, grad_fn=<AddBackward0>)
0.728125,tensor(3.2534, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7687499999999999,tensor(3.2277, dtype=torch.float64, grad_fn=<AddBackward0>)
0.775,tensor(3.2185, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7874999999999999,tensor(3.2970, dtype=torch.float64, grad_fn=<AddBackward0>)
0.8125000000000001,tensor(3.2871, dtype=torch.float64, grad_fn=<AddBackward0>)
0.759375,tensor(3.2928, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7374999999999999,tensor(3.3482, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7187500000000001,tensor(3.3440, dtype=torch.float64, grad_fn=<AddBackward0>)
0.71875,tensor(3.2726, dtype=torch.float64, grad_fn=<AddBackward0>)
0.7124999999999999,tensor(3.2919, dtype=torch.float64, grad_fn=<AddBackward0>)
0.721875,tensor(3.3504, dtype=torch.float64, grad_fn=<AddBackward0>)
0.778125,tensor(3.3216, dtype=torch.float64, grad_fn=<AddBackward0>)
