0.23437499999999997,tensor(3.8409, dtype=torch.float64, grad_fn=<AddBackward0>)
0.35,tensor(3.7252, dtype=torch.float64, grad_fn=<AddBackward0>)
0.37187499999999996,tensor(3.7557, dtype=torch.float64, grad_fn=<AddBackward0>)
0.425,tensor(3.6831, dtype=torch.float64, grad_fn=<AddBackward0>)
0.40312499999999996,tensor(3.6337, dtype=torch.float64, grad_fn=<AddBackward0>)
0.396875,tensor(3.6274, dtype=torch.float64, grad_fn=<AddBackward0>)
0.40624999999999994,tensor(3.6818, dtype=torch.float64, grad_fn=<AddBackward0>)
0.403125,tensor(3.7256, dtype=torch.float64, grad_fn=<AddBackward0>)
0.37812500000000004,tensor(3.7173, dtype=torch.float64, grad_fn=<AddBackward0>)
0.3843750000000001,tensor(3.6994, dtype=torch.float64, grad_fn=<AddBackward0>)
0.38125,tensor(3.6584, dtype=torch.float64, grad_fn=<AddBackward0>)
0.365625,tensor(3.6969, dtype=torch.float64, grad_fn=<AddBackward0>)
0.409375,tensor(3.7094, dtype=torch.float64, grad_fn=<AddBackward0>)
0.453125,tensor(3.6511, dtype=torch.float64, grad_fn=<AddBackward0>)
0.453125,tensor(3.6090, dtype=torch.float64, grad_fn=<AddBackward0>)
0.43437499999999996,tensor(3.5824, dtype=torch.float64, grad_fn=<AddBackward0>)
0.4000000000000001,tensor(3.6404, dtype=torch.float64, grad_fn=<AddBackward0>)
0.39687500000000003,tensor(3.6720, dtype=torch.float64, grad_fn=<AddBackward0>)
0.42812500000000003,tensor(3.6220, dtype=torch.float64, grad_fn=<AddBackward0>)
0.42187499999999994,tensor(3.5861, dtype=torch.float64, grad_fn=<AddBackward0>)
0.43125,tensor(3.5997, dtype=torch.float64, grad_fn=<AddBackward0>)
0.434375,tensor(3.6781, dtype=torch.float64, grad_fn=<AddBackward0>)
0.39687500000000003,tensor(3.6742, dtype=torch.float64, grad_fn=<AddBackward0>)
0.3875,tensor(3.6163, dtype=torch.float64, grad_fn=<AddBackward0>)
0.41875000000000007,tensor(3.6122, dtype=torch.float64, grad_fn=<AddBackward0>)
0.403125,tensor(3.6222, dtype=torch.float64, grad_fn=<AddBackward0>)
0.39687500000000003,tensor(3.6427, dtype=torch.float64, grad_fn=<AddBackward0>)
0.425,tensor(3.6342, dtype=torch.float64, grad_fn=<AddBackward0>)
0.428125,tensor(3.6201, dtype=torch.float64, grad_fn=<AddBackward0>)
0.41562499999999997,tensor(3.6539, dtype=torch.float64, grad_fn=<AddBackward0>)
0.43124999999999997,tensor(3.6523, dtype=torch.float64, grad_fn=<AddBackward0>)
0.459375,tensor(3.6608, dtype=torch.float64, grad_fn=<AddBackward0>)
0.41875,tensor(3.6642, dtype=torch.float64, grad_fn=<AddBackward0>)
0.390625,tensor(3.6491, dtype=torch.float64, grad_fn=<AddBackward0>)
0.41875,tensor(3.6731, dtype=torch.float64, grad_fn=<AddBackward0>)
0.41562499999999997,tensor(3.6873, dtype=torch.float64, grad_fn=<AddBackward0>)
0.41562499999999997,tensor(3.6249, dtype=torch.float64, grad_fn=<AddBackward0>)
0.440625,tensor(3.5966, dtype=torch.float64, grad_fn=<AddBackward0>)
0.41250000000000003,tensor(3.6705, dtype=torch.float64, grad_fn=<AddBackward0>)
0.46562499999999996,tensor(3.6216, dtype=torch.float64, grad_fn=<AddBackward0>)
0.4937500000000001,tensor(3.5534, dtype=torch.float64, grad_fn=<AddBackward0>)
0.44687499999999997,tensor(3.5925, dtype=torch.float64, grad_fn=<AddBackward0>)
0.46562500000000007,tensor(3.6424, dtype=torch.float64, grad_fn=<AddBackward0>)
0.50625,tensor(3.6177, dtype=torch.float64, grad_fn=<AddBackward0>)
0.49062500000000003,tensor(3.5707, dtype=torch.float64, grad_fn=<AddBackward0>)
0.45625000000000004,tensor(3.5637, dtype=torch.float64, grad_fn=<AddBackward0>)
0.45312500000000006,tensor(3.5984, dtype=torch.float64, grad_fn=<AddBackward0>)
0.45312500000000006,tensor(3.6695, dtype=torch.float64, grad_fn=<AddBackward0>)
0.44687499999999997,tensor(3.6486, dtype=torch.float64, grad_fn=<AddBackward0>)
0.45625000000000004,tensor(3.6059, dtype=torch.float64, grad_fn=<AddBackward0>)
0.46562499999999996,tensor(3.5951, dtype=torch.float64, grad_fn=<AddBackward0>)
0.46874999999999994,tensor(3.5927, dtype=torch.float64, grad_fn=<AddBackward0>)
0.446875,tensor(3.6484, dtype=torch.float64, grad_fn=<AddBackward0>)
0.45937500000000003,tensor(3.5921, dtype=torch.float64, grad_fn=<AddBackward0>)
0.48750000000000004,tensor(3.5741, dtype=torch.float64, grad_fn=<AddBackward0>)
0.45625000000000004,tensor(3.5841, dtype=torch.float64, grad_fn=<AddBackward0>)
0.4374999999999999,tensor(3.5805, dtype=torch.float64, grad_fn=<AddBackward0>)
0.42187500000000006,tensor(3.6641, dtype=torch.float64, grad_fn=<AddBackward0>)
0.44375,tensor(3.6472, dtype=torch.float64, grad_fn=<AddBackward0>)
0.46249999999999997,tensor(3.6315, dtype=torch.float64, grad_fn=<AddBackward0>)
0.47812499999999997,tensor(3.6148, dtype=torch.float64, grad_fn=<AddBackward0>)
0.496875,tensor(3.5610, dtype=torch.float64, grad_fn=<AddBackward0>)
0.49375,tensor(3.5191, dtype=torch.float64, grad_fn=<AddBackward0>)
0.4625,tensor(3.5752, dtype=torch.float64, grad_fn=<AddBackward0>)
0.4437499999999999,tensor(3.6394, dtype=torch.float64, grad_fn=<AddBackward0>)
0.45625000000000004,tensor(3.6104, dtype=torch.float64, grad_fn=<AddBackward0>)
0.46874999999999994,tensor(3.6179, dtype=torch.float64, grad_fn=<AddBackward0>)
0.4625000000000001,tensor(3.6299, dtype=torch.float64, grad_fn=<AddBackward0>)
0.44375000000000003,tensor(3.6143, dtype=torch.float64, grad_fn=<AddBackward0>)
0.48437499999999994,tensor(3.5602, dtype=torch.float64, grad_fn=<AddBackward0>)
0.534375,tensor(3.5387, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5,tensor(3.5903, dtype=torch.float64, grad_fn=<AddBackward0>)
0.45937500000000003,tensor(3.5945, dtype=torch.float64, grad_fn=<AddBackward0>)
0.46249999999999997,tensor(3.5910, dtype=torch.float64, grad_fn=<AddBackward0>)
0.440625,tensor(3.6151, dtype=torch.float64, grad_fn=<AddBackward0>)
0.434375,tensor(3.6189, dtype=torch.float64, grad_fn=<AddBackward0>)
0.46249999999999997,tensor(3.5902, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5125,tensor(3.5768, dtype=torch.float64, grad_fn=<AddBackward0>)
0.475,tensor(3.6401, dtype=torch.float64, grad_fn=<AddBackward0>)
0.428125,tensor(3.6411, dtype=torch.float64, grad_fn=<AddBackward0>)
0.4437499999999999,tensor(3.6293, dtype=torch.float64, grad_fn=<AddBackward0>)
0.46875000000000006,tensor(3.6170, dtype=torch.float64, grad_fn=<AddBackward0>)
0.4875,tensor(3.5700, dtype=torch.float64, grad_fn=<AddBackward0>)
0.49687499999999996,tensor(3.5787, dtype=torch.float64, grad_fn=<AddBackward0>)
0.49375,tensor(3.5552, dtype=torch.float64, grad_fn=<AddBackward0>)
0.50625,tensor(3.5368, dtype=torch.float64, grad_fn=<AddBackward0>)
0.49062500000000003,tensor(3.5684, dtype=torch.float64, grad_fn=<AddBackward0>)
0.46875000000000006,tensor(3.5253, dtype=torch.float64, grad_fn=<AddBackward0>)
0.49374999999999997,tensor(3.5084, dtype=torch.float64, grad_fn=<AddBackward0>)
0.53125,tensor(3.5416, dtype=torch.float64, grad_fn=<AddBackward0>)
0.54375,tensor(3.5173, dtype=torch.float64, grad_fn=<AddBackward0>)
0.50625,tensor(3.5469, dtype=torch.float64, grad_fn=<AddBackward0>)
0.51875,tensor(3.5955, dtype=torch.float64, grad_fn=<AddBackward0>)
0.515625,tensor(3.5906, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5093749999999999,tensor(3.6036, dtype=torch.float64, grad_fn=<AddBackward0>)
0.490625,tensor(3.6156, dtype=torch.float64, grad_fn=<AddBackward0>)
0.471875,tensor(3.6008, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5093749999999999,tensor(3.5737, dtype=torch.float64, grad_fn=<AddBackward0>)
0.509375,tensor(3.6084, dtype=torch.float64, grad_fn=<AddBackward0>)
0.515625,tensor(3.5721, dtype=torch.float64, grad_fn=<AddBackward0>)
0.528125,tensor(3.5235, dtype=torch.float64, grad_fn=<AddBackward0>)
0.46562500000000007,tensor(3.6002, dtype=torch.float64, grad_fn=<AddBackward0>)
0.425,tensor(3.6489, dtype=torch.float64, grad_fn=<AddBackward0>)
0.503125,tensor(3.6199, dtype=torch.float64, grad_fn=<AddBackward0>)
0.528125,tensor(3.6033, dtype=torch.float64, grad_fn=<AddBackward0>)
0.496875,tensor(3.5808, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5062500000000001,tensor(3.5887, dtype=torch.float64, grad_fn=<AddBackward0>)
0.509375,tensor(3.6056, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5125,tensor(3.5758, dtype=torch.float64, grad_fn=<AddBackward0>)
0.496875,tensor(3.5848, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5218750000000001,tensor(3.5687, dtype=torch.float64, grad_fn=<AddBackward0>)
0.521875,tensor(3.5591, dtype=torch.float64, grad_fn=<AddBackward0>)
0.49062500000000003,tensor(3.5627, dtype=torch.float64, grad_fn=<AddBackward0>)
0.503125,tensor(3.5450, dtype=torch.float64, grad_fn=<AddBackward0>)
0.49062500000000003,tensor(3.6032, dtype=torch.float64, grad_fn=<AddBackward0>)
0.47500000000000003,tensor(3.6084, dtype=torch.float64, grad_fn=<AddBackward0>)
0.465625,tensor(3.5695, dtype=torch.float64, grad_fn=<AddBackward0>)
0.459375,tensor(3.5903, dtype=torch.float64, grad_fn=<AddBackward0>)
0.49687499999999996,tensor(3.5450, dtype=torch.float64, grad_fn=<AddBackward0>)
0.49687499999999996,tensor(3.5482, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5031249999999999,tensor(3.5873, dtype=torch.float64, grad_fn=<AddBackward0>)
0.515625,tensor(3.5354, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5,tensor(3.5012, dtype=torch.float64, grad_fn=<AddBackward0>)
0.528125,tensor(3.4979, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5281250000000001,tensor(3.5028, dtype=torch.float64, grad_fn=<AddBackward0>)
0.4875,tensor(3.5763, dtype=torch.float64, grad_fn=<AddBackward0>)
0.515625,tensor(3.5547, dtype=torch.float64, grad_fn=<AddBackward0>)
0.55,tensor(3.5377, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5375000000000001,tensor(3.5629, dtype=torch.float64, grad_fn=<AddBackward0>)
0.521875,tensor(3.5268, dtype=torch.float64, grad_fn=<AddBackward0>)
0.509375,tensor(3.5564, dtype=torch.float64, grad_fn=<AddBackward0>)
0.503125,tensor(3.5911, dtype=torch.float64, grad_fn=<AddBackward0>)
0.496875,tensor(3.5792, dtype=torch.float64, grad_fn=<AddBackward0>)
0.459375,tensor(3.6158, dtype=torch.float64, grad_fn=<AddBackward0>)
0.509375,tensor(3.5673, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5750000000000001,tensor(3.4586, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5062500000000001,tensor(3.4850, dtype=torch.float64, grad_fn=<AddBackward0>)
0.475,tensor(3.5185, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5281250000000001,tensor(3.4921, dtype=torch.float64, grad_fn=<AddBackward0>)
0.559375,tensor(3.4989, dtype=torch.float64, grad_fn=<AddBackward0>)
0.559375,tensor(3.5488, dtype=torch.float64, grad_fn=<AddBackward0>)
0.540625,tensor(3.5687, dtype=torch.float64, grad_fn=<AddBackward0>)
0.528125,tensor(3.5145, dtype=torch.float64, grad_fn=<AddBackward0>)
0.503125,tensor(3.5069, dtype=torch.float64, grad_fn=<AddBackward0>)
0.48749999999999993,tensor(3.5375, dtype=torch.float64, grad_fn=<AddBackward0>)
0.515625,tensor(3.5567, dtype=torch.float64, grad_fn=<AddBackward0>)
0.51875,tensor(3.5526, dtype=torch.float64, grad_fn=<AddBackward0>)
0.515625,tensor(3.5662, dtype=torch.float64, grad_fn=<AddBackward0>)
0.521875,tensor(3.5420, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5281250000000001,tensor(3.4623, dtype=torch.float64, grad_fn=<AddBackward0>)
0.53125,tensor(3.4733, dtype=torch.float64, grad_fn=<AddBackward0>)
0.528125,tensor(3.5383, dtype=torch.float64, grad_fn=<AddBackward0>)
0.53125,tensor(3.5998, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5499999999999999,tensor(3.5602, dtype=torch.float64, grad_fn=<AddBackward0>)
0.6000000000000001,tensor(3.4827, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5625000000000001,tensor(3.4832, dtype=torch.float64, grad_fn=<AddBackward0>)
0.51875,tensor(3.5564, dtype=torch.float64, grad_fn=<AddBackward0>)
0.553125,tensor(3.5988, dtype=torch.float64, grad_fn=<AddBackward0>)
0.559375,tensor(3.5163, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5593750000000001,tensor(3.4864, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5781250000000001,tensor(3.5049, dtype=torch.float64, grad_fn=<AddBackward0>)
0.58125,tensor(3.4874, dtype=torch.float64, grad_fn=<AddBackward0>)
0.575,tensor(3.4921, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5875,tensor(3.4885, dtype=torch.float64, grad_fn=<AddBackward0>)
0.55,tensor(3.5374, dtype=torch.float64, grad_fn=<AddBackward0>)
0.546875,tensor(3.5736, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5750000000000001,tensor(3.5387, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5687500000000001,tensor(3.5003, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5531250000000001,tensor(3.4848, dtype=torch.float64, grad_fn=<AddBackward0>)
0.578125,tensor(3.3885, dtype=torch.float64, grad_fn=<AddBackward0>)
0.59375,tensor(3.3375, dtype=torch.float64, grad_fn=<AddBackward0>)
0.521875,tensor(3.4729, dtype=torch.float64, grad_fn=<AddBackward0>)
0.521875,tensor(3.5624, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5875,tensor(3.4899, dtype=torch.float64, grad_fn=<AddBackward0>)
0.6,tensor(3.4656, dtype=torch.float64, grad_fn=<AddBackward0>)
0.590625,tensor(3.4650, dtype=torch.float64, grad_fn=<AddBackward0>)
0.528125,tensor(3.4587, dtype=torch.float64, grad_fn=<AddBackward0>)
0.51875,tensor(3.5351, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5875,tensor(3.5298, dtype=torch.float64, grad_fn=<AddBackward0>)
0.59375,tensor(3.5101, dtype=torch.float64, grad_fn=<AddBackward0>)
0.596875,tensor(3.4915, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5875,tensor(3.4869, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5343749999999999,tensor(3.5238, dtype=torch.float64, grad_fn=<AddBackward0>)
0.515625,tensor(3.5879, dtype=torch.float64, grad_fn=<AddBackward0>)
0.55,tensor(3.5969, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5499999999999999,tensor(3.4750, dtype=torch.float64, grad_fn=<AddBackward0>)
0.54375,tensor(3.4290, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5625,tensor(3.4563, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5625,tensor(3.5109, dtype=torch.float64, grad_fn=<AddBackward0>)
0.571875,tensor(3.4983, dtype=torch.float64, grad_fn=<AddBackward0>)
0.553125,tensor(3.4847, dtype=torch.float64, grad_fn=<AddBackward0>)
0.565625,tensor(3.4845, dtype=torch.float64, grad_fn=<AddBackward0>)
0.546875,tensor(3.4774, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5499999999999999,tensor(3.5012, dtype=torch.float64, grad_fn=<AddBackward0>)
0.603125,tensor(3.4498, dtype=torch.float64, grad_fn=<AddBackward0>)
0.634375,tensor(3.4027, dtype=torch.float64, grad_fn=<AddBackward0>)
0.615625,tensor(3.4495, dtype=torch.float64, grad_fn=<AddBackward0>)
0.54375,tensor(3.4916, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5687500000000001,tensor(3.4470, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5625000000000001,tensor(3.4887, dtype=torch.float64, grad_fn=<AddBackward0>)
0.528125,tensor(3.5409, dtype=torch.float64, grad_fn=<AddBackward0>)
0.546875,tensor(3.5563, dtype=torch.float64, grad_fn=<AddBackward0>)
0.546875,tensor(3.5754, dtype=torch.float64, grad_fn=<AddBackward0>)
0.54375,tensor(3.5288, dtype=torch.float64, grad_fn=<AddBackward0>)
0.553125,tensor(3.5043, dtype=torch.float64, grad_fn=<AddBackward0>)
0.559375,tensor(3.5228, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5375,tensor(3.4714, dtype=torch.float64, grad_fn=<AddBackward0>)
0.521875,tensor(3.4560, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5875,tensor(3.4375, dtype=torch.float64, grad_fn=<AddBackward0>)
0.646875,tensor(3.3862, dtype=torch.float64, grad_fn=<AddBackward0>)
0.590625,tensor(3.4825, dtype=torch.float64, grad_fn=<AddBackward0>)
0.53125,tensor(3.5308, dtype=torch.float64, grad_fn=<AddBackward0>)
0.56875,tensor(3.4728, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5687500000000001,tensor(3.4710, dtype=torch.float64, grad_fn=<AddBackward0>)
0.525,tensor(3.5277, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5125000000000001,tensor(3.5665, dtype=torch.float64, grad_fn=<AddBackward0>)
0.478125,tensor(3.5867, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5125000000000001,tensor(3.5568, dtype=torch.float64, grad_fn=<AddBackward0>)
0.584375,tensor(3.5288, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5687500000000001,tensor(3.5519, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5562499999999999,tensor(3.4803, dtype=torch.float64, grad_fn=<AddBackward0>)
0.6124999999999999,tensor(3.4130, dtype=torch.float64, grad_fn=<AddBackward0>)
0.61875,tensor(3.4656, dtype=torch.float64, grad_fn=<AddBackward0>)
0.584375,tensor(3.4935, dtype=torch.float64, grad_fn=<AddBackward0>)
0.596875,tensor(3.4912, dtype=torch.float64, grad_fn=<AddBackward0>)
0.59375,tensor(3.4987, dtype=torch.float64, grad_fn=<AddBackward0>)
0.559375,tensor(3.4839, dtype=torch.float64, grad_fn=<AddBackward0>)
0.55,tensor(3.4705, dtype=torch.float64, grad_fn=<AddBackward0>)
0.571875,tensor(3.4829, dtype=torch.float64, grad_fn=<AddBackward0>)
0.58125,tensor(3.4686, dtype=torch.float64, grad_fn=<AddBackward0>)
0.55625,tensor(3.4958, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5656249999999999,tensor(3.5377, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5812499999999999,tensor(3.4964, dtype=torch.float64, grad_fn=<AddBackward0>)
0.54375,tensor(3.4701, dtype=torch.float64, grad_fn=<AddBackward0>)
0.546875,tensor(3.4951, dtype=torch.float64, grad_fn=<AddBackward0>)
0.584375,tensor(3.4981, dtype=torch.float64, grad_fn=<AddBackward0>)
0.628125,tensor(3.3742, dtype=torch.float64, grad_fn=<AddBackward0>)
0.6000000000000001,tensor(3.4259, dtype=torch.float64, grad_fn=<AddBackward0>)
0.53125,tensor(3.5724, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5343749999999999,tensor(3.5187, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5562499999999999,tensor(3.5142, dtype=torch.float64, grad_fn=<AddBackward0>)
0.55625,tensor(3.5013, dtype=torch.float64, grad_fn=<AddBackward0>)
0.55,tensor(3.4902, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5625,tensor(3.5325, dtype=torch.float64, grad_fn=<AddBackward0>)
0.55,tensor(3.5216, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5125,tensor(3.5194, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5218750000000001,tensor(3.5157, dtype=torch.float64, grad_fn=<AddBackward0>)
0.534375,tensor(3.4886, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5625,tensor(3.4670, dtype=torch.float64, grad_fn=<AddBackward0>)
0.6375000000000001,tensor(3.4113, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5937499999999999,tensor(3.4216, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5281250000000001,tensor(3.5180, dtype=torch.float64, grad_fn=<AddBackward0>)
0.56875,tensor(3.4977, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5875,tensor(3.4510, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5375,tensor(3.5003, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5343749999999999,tensor(3.5174, dtype=torch.float64, grad_fn=<AddBackward0>)
0.58125,tensor(3.4354, dtype=torch.float64, grad_fn=<AddBackward0>)
0.571875,tensor(3.4462, dtype=torch.float64, grad_fn=<AddBackward0>)
0.55,tensor(3.5081, dtype=torch.float64, grad_fn=<AddBackward0>)
0.54375,tensor(3.4968, dtype=torch.float64, grad_fn=<AddBackward0>)
0.55,tensor(3.5067, dtype=torch.float64, grad_fn=<AddBackward0>)
0.578125,tensor(3.5087, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5625,tensor(3.4704, dtype=torch.float64, grad_fn=<AddBackward0>)
0.59375,tensor(3.4015, dtype=torch.float64, grad_fn=<AddBackward0>)
0.6062500000000001,tensor(3.4606, dtype=torch.float64, grad_fn=<AddBackward0>)
0.565625,tensor(3.5418, dtype=torch.float64, grad_fn=<AddBackward0>)
0.575,tensor(3.5463, dtype=torch.float64, grad_fn=<AddBackward0>)
0.640625,tensor(3.4813, dtype=torch.float64, grad_fn=<AddBackward0>)
0.6343749999999999,tensor(3.4502, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5843750000000001,tensor(3.4649, dtype=torch.float64, grad_fn=<AddBackward0>)
0.596875,tensor(3.4528, dtype=torch.float64, grad_fn=<AddBackward0>)
0.6031249999999999,tensor(3.4378, dtype=torch.float64, grad_fn=<AddBackward0>)
0.6062500000000001,tensor(3.4754, dtype=torch.float64, grad_fn=<AddBackward0>)
0.59375,tensor(3.5056, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5843750000000001,tensor(3.4337, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5812499999999999,tensor(3.4434, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5750000000000001,tensor(3.4675, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5781250000000001,tensor(3.4602, dtype=torch.float64, grad_fn=<AddBackward0>)
0.609375,tensor(3.4596, dtype=torch.float64, grad_fn=<AddBackward0>)
0.640625,tensor(3.4102, dtype=torch.float64, grad_fn=<AddBackward0>)
0.634375,tensor(3.4134, dtype=torch.float64, grad_fn=<AddBackward0>)
0.634375,tensor(3.4745, dtype=torch.float64, grad_fn=<AddBackward0>)
0.65,tensor(3.4524, dtype=torch.float64, grad_fn=<AddBackward0>)
0.6593749999999998,tensor(3.4137, dtype=torch.float64, grad_fn=<AddBackward0>)
0.6781250000000001,tensor(3.4277, dtype=torch.float64, grad_fn=<AddBackward0>)
0.65625,tensor(3.4400, dtype=torch.float64, grad_fn=<AddBackward0>)
0.609375,tensor(3.4695, dtype=torch.float64, grad_fn=<AddBackward0>)
0.615625,tensor(3.4612, dtype=torch.float64, grad_fn=<AddBackward0>)
0.615625,tensor(3.4295, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5875000000000001,tensor(3.4946, dtype=torch.float64, grad_fn=<AddBackward0>)
0.609375,tensor(3.5072, dtype=torch.float64, grad_fn=<AddBackward0>)
0.6281249999999999,tensor(3.4502, dtype=torch.float64, grad_fn=<AddBackward0>)
0.615625,tensor(3.4531, dtype=torch.float64, grad_fn=<AddBackward0>)
0.584375,tensor(3.4374, dtype=torch.float64, grad_fn=<AddBackward0>)
0.603125,tensor(3.4203, dtype=torch.float64, grad_fn=<AddBackward0>)
0.6593749999999999,tensor(3.3909, dtype=torch.float64, grad_fn=<AddBackward0>)
0.65,tensor(3.3804, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5906250000000001,tensor(3.4612, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5562500000000001,tensor(3.4969, dtype=torch.float64, grad_fn=<AddBackward0>)
0.6062500000000001,tensor(3.4212, dtype=torch.float64, grad_fn=<AddBackward0>)
0.6531250000000001,tensor(3.3855, dtype=torch.float64, grad_fn=<AddBackward0>)
0.65,tensor(3.4200, dtype=torch.float64, grad_fn=<AddBackward0>)
0.603125,tensor(3.4611, dtype=torch.float64, grad_fn=<AddBackward0>)
0.59375,tensor(3.4453, dtype=torch.float64, grad_fn=<AddBackward0>)
0.6343749999999999,tensor(3.4160, dtype=torch.float64, grad_fn=<AddBackward0>)
