0.240625,tensor(3.8447, dtype=torch.float64, grad_fn=<AddBackward0>)
0.48124999999999996,tensor(3.5866, dtype=torch.float64, grad_fn=<AddBackward0>)
0.44687499999999997,tensor(3.5756, dtype=torch.float64, grad_fn=<AddBackward0>)
0.44999999999999996,tensor(3.6148, dtype=torch.float64, grad_fn=<AddBackward0>)
0.465625,tensor(3.5959, dtype=torch.float64, grad_fn=<AddBackward0>)
0.46875,tensor(3.6219, dtype=torch.float64, grad_fn=<AddBackward0>)
0.47187500000000004,tensor(3.6187, dtype=torch.float64, grad_fn=<AddBackward0>)
0.47812499999999997,tensor(3.5980, dtype=torch.float64, grad_fn=<AddBackward0>)
0.4656249999999999,tensor(3.5989, dtype=torch.float64, grad_fn=<AddBackward0>)
0.46875000000000006,tensor(3.6025, dtype=torch.float64, grad_fn=<AddBackward0>)
0.4937499999999999,tensor(3.6209, dtype=torch.float64, grad_fn=<AddBackward0>)
0.528125,tensor(3.5978, dtype=torch.float64, grad_fn=<AddBackward0>)
0.525,tensor(3.5845, dtype=torch.float64, grad_fn=<AddBackward0>)
0.45625,tensor(3.6422, dtype=torch.float64, grad_fn=<AddBackward0>)
0.47500000000000003,tensor(3.6328, dtype=torch.float64, grad_fn=<AddBackward0>)
0.515625,tensor(3.5728, dtype=torch.float64, grad_fn=<AddBackward0>)
0.515625,tensor(3.5617, dtype=torch.float64, grad_fn=<AddBackward0>)
0.534375,tensor(3.5158, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5093749999999999,tensor(3.5699, dtype=torch.float64, grad_fn=<AddBackward0>)
0.484375,tensor(3.6173, dtype=torch.float64, grad_fn=<AddBackward0>)
0.478125,tensor(3.5871, dtype=torch.float64, grad_fn=<AddBackward0>)
0.471875,tensor(3.5913, dtype=torch.float64, grad_fn=<AddBackward0>)
0.45937500000000003,tensor(3.6356, dtype=torch.float64, grad_fn=<AddBackward0>)
0.428125,tensor(3.6611, dtype=torch.float64, grad_fn=<AddBackward0>)
0.465625,tensor(3.6067, dtype=torch.float64, grad_fn=<AddBackward0>)
0.565625,tensor(3.5333, dtype=torch.float64, grad_fn=<AddBackward0>)
0.553125,tensor(3.4825, dtype=torch.float64, grad_fn=<AddBackward0>)
0.49062500000000003,tensor(3.5524, dtype=torch.float64, grad_fn=<AddBackward0>)
0.478125,tensor(3.6239, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5125,tensor(3.5312, dtype=torch.float64, grad_fn=<AddBackward0>)
0.559375,tensor(3.5092, dtype=torch.float64, grad_fn=<AddBackward0>)
0.528125,tensor(3.5753, dtype=torch.float64, grad_fn=<AddBackward0>)
0.521875,tensor(3.5460, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5437500000000001,tensor(3.5030, dtype=torch.float64, grad_fn=<AddBackward0>)
0.55625,tensor(3.5171, dtype=torch.float64, grad_fn=<AddBackward0>)
0.55625,tensor(3.5357, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5375,tensor(3.5487, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5125000000000001,tensor(3.5452, dtype=torch.float64, grad_fn=<AddBackward0>)
0.503125,tensor(3.4788, dtype=torch.float64, grad_fn=<AddBackward0>)
0.515625,tensor(3.5141, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5375,tensor(3.5568, dtype=torch.float64, grad_fn=<AddBackward0>)
0.540625,tensor(3.5234, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5218750000000001,tensor(3.5194, dtype=torch.float64, grad_fn=<AddBackward0>)
0.50625,tensor(3.5141, dtype=torch.float64, grad_fn=<AddBackward0>)
0.4875,tensor(3.5721, dtype=torch.float64, grad_fn=<AddBackward0>)
0.48125000000000007,tensor(3.6146, dtype=torch.float64, grad_fn=<AddBackward0>)
0.4781249999999999,tensor(3.5932, dtype=torch.float64, grad_fn=<AddBackward0>)
0.484375,tensor(3.6208, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5125000000000001,tensor(3.5959, dtype=torch.float64, grad_fn=<AddBackward0>)
0.49374999999999997,tensor(3.5502, dtype=torch.float64, grad_fn=<AddBackward0>)
0.496875,tensor(3.5301, dtype=torch.float64, grad_fn=<AddBackward0>)
0.534375,tensor(3.5283, dtype=torch.float64, grad_fn=<AddBackward0>)
0.51875,tensor(3.5461, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5156249999999999,tensor(3.5209, dtype=torch.float64, grad_fn=<AddBackward0>)
0.534375,tensor(3.5302, dtype=torch.float64, grad_fn=<AddBackward0>)
0.559375,tensor(3.5165, dtype=torch.float64, grad_fn=<AddBackward0>)
0.575,tensor(3.4923, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5625,tensor(3.5275, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5187499999999999,tensor(3.5814, dtype=torch.float64, grad_fn=<AddBackward0>)
0.534375,tensor(3.5125, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5343749999999999,tensor(3.4847, dtype=torch.float64, grad_fn=<AddBackward0>)
0.540625,tensor(3.5214, dtype=torch.float64, grad_fn=<AddBackward0>)
0.53125,tensor(3.4809, dtype=torch.float64, grad_fn=<AddBackward0>)
0.49062500000000003,tensor(3.5280, dtype=torch.float64, grad_fn=<AddBackward0>)
0.515625,tensor(3.5819, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5375,tensor(3.5462, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5593750000000001,tensor(3.5535, dtype=torch.float64, grad_fn=<AddBackward0>)
0.559375,tensor(3.5455, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5375000000000001,tensor(3.4966, dtype=torch.float64, grad_fn=<AddBackward0>)
0.521875,tensor(3.5136, dtype=torch.float64, grad_fn=<AddBackward0>)
0.553125,tensor(3.5272, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5906250000000001,tensor(3.5384, dtype=torch.float64, grad_fn=<AddBackward0>)
0.540625,tensor(3.5764, dtype=torch.float64, grad_fn=<AddBackward0>)
0.51875,tensor(3.5650, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5281250000000001,tensor(3.5621, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5343749999999999,tensor(3.5460, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5125,tensor(3.5338, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5281250000000001,tensor(3.5516, dtype=torch.float64, grad_fn=<AddBackward0>)
0.58125,tensor(3.5514, dtype=torch.float64, grad_fn=<AddBackward0>)
0.534375,tensor(3.5730, dtype=torch.float64, grad_fn=<AddBackward0>)
0.484375,tensor(3.6222, dtype=torch.float64, grad_fn=<AddBackward0>)
0.475,tensor(3.6054, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5125,tensor(3.5277, dtype=torch.float64, grad_fn=<AddBackward0>)
0.515625,tensor(3.5131, dtype=torch.float64, grad_fn=<AddBackward0>)
0.48749999999999993,tensor(3.6127, dtype=torch.float64, grad_fn=<AddBackward0>)
0.51875,tensor(3.5786, dtype=torch.float64, grad_fn=<AddBackward0>)
0.521875,tensor(3.4957, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5468750000000001,tensor(3.5195, dtype=torch.float64, grad_fn=<AddBackward0>)
0.571875,tensor(3.5123, dtype=torch.float64, grad_fn=<AddBackward0>)
0.546875,tensor(3.5604, dtype=torch.float64, grad_fn=<AddBackward0>)
0.534375,tensor(3.5757, dtype=torch.float64, grad_fn=<AddBackward0>)
0.53125,tensor(3.5203, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5531250000000001,tensor(3.4953, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5562499999999999,tensor(3.4979, dtype=torch.float64, grad_fn=<AddBackward0>)
0.515625,tensor(3.5311, dtype=torch.float64, grad_fn=<AddBackward0>)
0.50625,tensor(3.5437, dtype=torch.float64, grad_fn=<AddBackward0>)
0.515625,tensor(3.5949, dtype=torch.float64, grad_fn=<AddBackward0>)
0.525,tensor(3.5833, dtype=torch.float64, grad_fn=<AddBackward0>)
0.55,tensor(3.5265, dtype=torch.float64, grad_fn=<AddBackward0>)
0.546875,tensor(3.5778, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5499999999999999,tensor(3.5938, dtype=torch.float64, grad_fn=<AddBackward0>)
0.540625,tensor(3.5291, dtype=torch.float64, grad_fn=<AddBackward0>)
0.528125,tensor(3.4965, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5,tensor(3.5885, dtype=torch.float64, grad_fn=<AddBackward0>)
0.55625,tensor(3.5847, dtype=torch.float64, grad_fn=<AddBackward0>)
0.6,tensor(3.5121, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5406249999999999,tensor(3.5387, dtype=torch.float64, grad_fn=<AddBackward0>)
0.515625,tensor(3.5819, dtype=torch.float64, grad_fn=<AddBackward0>)
0.50625,tensor(3.5643, dtype=torch.float64, grad_fn=<AddBackward0>)
0.49687499999999996,tensor(3.5447, dtype=torch.float64, grad_fn=<AddBackward0>)
0.48437500000000006,tensor(3.5641, dtype=torch.float64, grad_fn=<AddBackward0>)
0.46249999999999997,tensor(3.6081, dtype=torch.float64, grad_fn=<AddBackward0>)
0.53125,tensor(3.5530, dtype=torch.float64, grad_fn=<AddBackward0>)
0.58125,tensor(3.4812, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5687499999999999,tensor(3.4802, dtype=torch.float64, grad_fn=<AddBackward0>)
0.55625,tensor(3.5166, dtype=torch.float64, grad_fn=<AddBackward0>)
0.534375,tensor(3.5224, dtype=torch.float64, grad_fn=<AddBackward0>)
0.571875,tensor(3.4884, dtype=torch.float64, grad_fn=<AddBackward0>)
0.59375,tensor(3.4938, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5781249999999999,tensor(3.5108, dtype=torch.float64, grad_fn=<AddBackward0>)
0.553125,tensor(3.5501, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5375,tensor(3.5181, dtype=torch.float64, grad_fn=<AddBackward0>)
0.528125,tensor(3.4800, dtype=torch.float64, grad_fn=<AddBackward0>)
0.528125,tensor(3.5217, dtype=torch.float64, grad_fn=<AddBackward0>)
0.546875,tensor(3.5124, dtype=torch.float64, grad_fn=<AddBackward0>)
0.559375,tensor(3.4634, dtype=torch.float64, grad_fn=<AddBackward0>)
0.525,tensor(3.4982, dtype=torch.float64, grad_fn=<AddBackward0>)
0.49687499999999996,tensor(3.5342, dtype=torch.float64, grad_fn=<AddBackward0>)
0.49374999999999997,tensor(3.5280, dtype=torch.float64, grad_fn=<AddBackward0>)
0.521875,tensor(3.4993, dtype=torch.float64, grad_fn=<AddBackward0>)
0.559375,tensor(3.4655, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5562499999999999,tensor(3.5072, dtype=torch.float64, grad_fn=<AddBackward0>)
0.565625,tensor(3.5312, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5718749999999999,tensor(3.5109, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5531250000000001,tensor(3.5117, dtype=torch.float64, grad_fn=<AddBackward0>)
0.53125,tensor(3.5358, dtype=torch.float64, grad_fn=<AddBackward0>)
0.54375,tensor(3.5247, dtype=torch.float64, grad_fn=<AddBackward0>)
0.56875,tensor(3.4673, dtype=torch.float64, grad_fn=<AddBackward0>)
0.50625,tensor(3.4867, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5093749999999999,tensor(3.5070, dtype=torch.float64, grad_fn=<AddBackward0>)
0.559375,tensor(3.5076, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5,tensor(3.5180, dtype=torch.float64, grad_fn=<AddBackward0>)
0.53125,tensor(3.5036, dtype=torch.float64, grad_fn=<AddBackward0>)
0.59375,tensor(3.5149, dtype=torch.float64, grad_fn=<AddBackward0>)
0.609375,tensor(3.4728, dtype=torch.float64, grad_fn=<AddBackward0>)
0.615625,tensor(3.4563, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5687500000000001,tensor(3.5116, dtype=torch.float64, grad_fn=<AddBackward0>)
0.575,tensor(3.5008, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5906250000000001,tensor(3.4831, dtype=torch.float64, grad_fn=<AddBackward0>)
0.575,tensor(3.5018, dtype=torch.float64, grad_fn=<AddBackward0>)
0.571875,tensor(3.5139, dtype=torch.float64, grad_fn=<AddBackward0>)
0.571875,tensor(3.5243, dtype=torch.float64, grad_fn=<AddBackward0>)
0.553125,tensor(3.5075, dtype=torch.float64, grad_fn=<AddBackward0>)
0.546875,tensor(3.4701, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5625,tensor(3.4826, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5375,tensor(3.5376, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5281250000000001,tensor(3.5196, dtype=torch.float64, grad_fn=<AddBackward0>)
0.571875,tensor(3.4803, dtype=torch.float64, grad_fn=<AddBackward0>)
0.6062500000000001,tensor(3.5045, dtype=torch.float64, grad_fn=<AddBackward0>)
0.603125,tensor(3.5129, dtype=torch.float64, grad_fn=<AddBackward0>)
0.625,tensor(3.4457, dtype=torch.float64, grad_fn=<AddBackward0>)
0.578125,tensor(3.4504, dtype=torch.float64, grad_fn=<AddBackward0>)
0.534375,tensor(3.5313, dtype=torch.float64, grad_fn=<AddBackward0>)
0.58125,tensor(3.4925, dtype=torch.float64, grad_fn=<AddBackward0>)
0.58125,tensor(3.4649, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5031249999999999,tensor(3.5206, dtype=torch.float64, grad_fn=<AddBackward0>)
0.4781250000000001,tensor(3.5432, dtype=torch.float64, grad_fn=<AddBackward0>)
0.584375,tensor(3.4575, dtype=torch.float64, grad_fn=<AddBackward0>)
0.65,tensor(3.4209, dtype=torch.float64, grad_fn=<AddBackward0>)
0.634375,tensor(3.4503, dtype=torch.float64, grad_fn=<AddBackward0>)
0.578125,tensor(3.4851, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5125,tensor(3.5333, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5218750000000001,tensor(3.5375, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5218750000000001,tensor(3.5604, dtype=torch.float64, grad_fn=<AddBackward0>)
0.51875,tensor(3.5371, dtype=torch.float64, grad_fn=<AddBackward0>)
0.51875,tensor(3.5513, dtype=torch.float64, grad_fn=<AddBackward0>)
0.54375,tensor(3.5546, dtype=torch.float64, grad_fn=<AddBackward0>)
0.603125,tensor(3.4588, dtype=torch.float64, grad_fn=<AddBackward0>)
0.584375,tensor(3.4911, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5812499999999999,tensor(3.5381, dtype=torch.float64, grad_fn=<AddBackward0>)
0.640625,tensor(3.4755, dtype=torch.float64, grad_fn=<AddBackward0>)
0.6249999999999999,tensor(3.4938, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5843750000000001,tensor(3.5144, dtype=torch.float64, grad_fn=<AddBackward0>)
0.578125,tensor(3.5005, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5625,tensor(3.4514, dtype=torch.float64, grad_fn=<AddBackward0>)
0.584375,tensor(3.4227, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5812499999999999,tensor(3.5155, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5875,tensor(3.5335, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5906250000000001,tensor(3.5020, dtype=torch.float64, grad_fn=<AddBackward0>)
0.578125,tensor(3.4939, dtype=torch.float64, grad_fn=<AddBackward0>)
0.55,tensor(3.4966, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5375,tensor(3.5259, dtype=torch.float64, grad_fn=<AddBackward0>)
0.61875,tensor(3.4870, dtype=torch.float64, grad_fn=<AddBackward0>)
0.634375,tensor(3.4514, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5906250000000001,tensor(3.4889, dtype=torch.float64, grad_fn=<AddBackward0>)
0.58125,tensor(3.4996, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5687500000000001,tensor(3.5151, dtype=torch.float64, grad_fn=<AddBackward0>)
0.603125,tensor(3.5006, dtype=torch.float64, grad_fn=<AddBackward0>)
0.6,tensor(3.4841, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5687500000000001,tensor(3.5041, dtype=torch.float64, grad_fn=<AddBackward0>)
0.55,tensor(3.5323, dtype=torch.float64, grad_fn=<AddBackward0>)
0.553125,tensor(3.4912, dtype=torch.float64, grad_fn=<AddBackward0>)
0.6,tensor(3.4200, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5625000000000001,tensor(3.4808, dtype=torch.float64, grad_fn=<AddBackward0>)
0.546875,tensor(3.5229, dtype=torch.float64, grad_fn=<AddBackward0>)
0.590625,tensor(3.4530, dtype=torch.float64, grad_fn=<AddBackward0>)
0.609375,tensor(3.4419, dtype=torch.float64, grad_fn=<AddBackward0>)
0.6,tensor(3.5226, dtype=torch.float64, grad_fn=<AddBackward0>)
0.59375,tensor(3.5245, dtype=torch.float64, grad_fn=<AddBackward0>)
0.625,tensor(3.4995, dtype=torch.float64, grad_fn=<AddBackward0>)
0.60625,tensor(3.4947, dtype=torch.float64, grad_fn=<AddBackward0>)
0.575,tensor(3.4885, dtype=torch.float64, grad_fn=<AddBackward0>)
0.61875,tensor(3.4858, dtype=torch.float64, grad_fn=<AddBackward0>)
0.596875,tensor(3.5043, dtype=torch.float64, grad_fn=<AddBackward0>)
0.53125,tensor(3.5112, dtype=torch.float64, grad_fn=<AddBackward0>)
0.56875,tensor(3.4536, dtype=torch.float64, grad_fn=<AddBackward0>)
0.6343749999999999,tensor(3.4393, dtype=torch.float64, grad_fn=<AddBackward0>)
0.6062500000000001,tensor(3.4640, dtype=torch.float64, grad_fn=<AddBackward0>)
0.578125,tensor(3.4633, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5937499999999999,tensor(3.4821, dtype=torch.float64, grad_fn=<AddBackward0>)
0.609375,tensor(3.4845, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5531250000000001,tensor(3.4727, dtype=torch.float64, grad_fn=<AddBackward0>)
0.51875,tensor(3.4903, dtype=torch.float64, grad_fn=<AddBackward0>)
0.575,tensor(3.4919, dtype=torch.float64, grad_fn=<AddBackward0>)
0.603125,tensor(3.4589, dtype=torch.float64, grad_fn=<AddBackward0>)
0.6406250000000001,tensor(3.3783, dtype=torch.float64, grad_fn=<AddBackward0>)
0.6343749999999999,tensor(3.4011, dtype=torch.float64, grad_fn=<AddBackward0>)
0.59375,tensor(3.4781, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5843750000000001,tensor(3.4473, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5812499999999999,tensor(3.4543, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5750000000000001,tensor(3.4989, dtype=torch.float64, grad_fn=<AddBackward0>)
0.5624999999999999,tensor(3.4937, dtype=torch.float64, grad_fn=<AddBackward0>)
